file_path,func_name,has_CWE,cwe_id,analyzer_message,analyzer_type,line_range
tests\unity\test\tests\testunity.c,testUINT32sNotWithinDeltaEvenThoughASignedIntWouldPassAndCustomMessage,False,,No issues found by SAST,None,1122-1127
tests\unity\test\tests\testunity.c,testUINT16sWithinDelta,False,,No issues found by SAST,None,1129-1134
tests\unity\test\tests\testunity.c,testUINT16sWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1136-1141
tests\unity\test\tests\testunity.c,testUINT16sWithinDeltaWhenThereAreDifferenceOutsideOf16Bits,False,,No issues found by SAST,None,1143-1146
tests\unity\test\tests\testunity.c,testUINT16sWithinDeltaWhenThereAreDifferenceOutsideOf16BitsAndCustomMessage,False,,No issues found by SAST,None,1148-1151
tests\unity\test\tests\testunity.c,testUINT16sNotWithinDelta,False,,No issues found by SAST,None,1153-1158
tests\unity\test\tests\testunity.c,testUINT16sNotWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1160-1165
tests\unity\test\tests\testunity.c,testUINT8sWithinDelta,False,,No issues found by SAST,None,1167-1172
tests\unity\test\tests\testunity.c,testUINT8sWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1174-1179
tests\unity\test\tests\testunity.c,testUINT8sWithinDeltaWhenThereAreDifferenceOutsideOf8Bits,False,,No issues found by SAST,None,1181-1184
tests\unity\test\tests\testunity.c,testUINT8sWithinDeltaWhenThereAreDifferenceOutsideOf8BitsAndCustomMessage,False,,No issues found by SAST,None,1186-1189
tests\unity\test\tests\testunity.c,testUINT8sNotWithinDelta,False,,No issues found by SAST,None,1191-1196
tests\unity\test\tests\testunity.c,testUINT8sNotWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1198-1203
tests\unity\test\tests\testunity.c,testINT32sWithinDelta,False,,No issues found by SAST,None,1205-1210
tests\unity\test\tests\testunity.c,testINT32sWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1212-1215
tests\unity\test\tests\testunity.c,testINT32sNotWithinDelta,False,,No issues found by SAST,None,1217-1222
tests\unity\test\tests\testunity.c,testINT32sNotWithinDeltaAndDifferenceOverflows,False,,No issues found by SAST,None,1224-1229
tests\unity\test\tests\testunity.c,testINT32sNotWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1230-1235
tests\unity\test\tests\testunity.c,testINT16sWithinDelta,False,,No issues found by SAST,None,1237-1242
tests\unity\test\tests\testunity.c,testINT16sWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1244-1247
tests\unity\test\tests\testunity.c,testINT16sWithinDeltaWhenThereAreDifferenceOutsideOf16Bits,False,,No issues found by SAST,None,1249-1252
tests\unity\test\tests\testunity.c,testINT16sWithinDeltaWhenThereAreDifferenceOutsideOf16BitsAndCustomMessage,False,,No issues found by SAST,None,1254-1257
tests\unity\test\tests\testunity.c,testINT16sNotWithinDelta,False,,No issues found by SAST,None,1259-1264
tests\unity\test\tests\testunity.c,testINT16sNotWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1266-1271
tests\unity\test\tests\testunity.c,testINT8sWithinDelta,False,,No issues found by SAST,None,1273-1278
tests\unity\test\tests\testunity.c,testINT8sWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1280-1283
tests\unity\test\tests\testunity.c,testINT8sWithinDeltaWhenThereAreDifferenceOutsideOf8Bits,False,,No issues found by SAST,None,1285-1288
tests\unity\test\tests\testunity.c,testINT8sWithinDeltaWhenThereAreDifferenceOutsideOf8BitsAndCustomMessage,False,,No issues found by SAST,None,1290-1293
tests\unity\test\tests\testunity.c,testINT8sNotWithinDelta,False,,No issues found by SAST,None,1295-1300
tests\unity\test\tests\testunity.c,testINT8sNotWithinDeltaAndCustomMessage,False,,No issues found by SAST,None,1302-1307
tests\unity\test\tests\testunity.c,testGreaterThan,False,,No issues found by SAST,None,1311-1325
tests\unity\test\tests\testunity.c,testGreaterThanINT,False,,No issues found by SAST,None,1327-1341
tests\unity\test\tests\testunity.c,testGreaterThanINT8,False,,No issues found by SAST,None,1344-1358
tests\unity\test\tests\testunity.c,testGreaterThanINT16,False,,No issues found by SAST,None,1360-1374
tests\unity\test\tests\testunity.c,testGreaterThanINT32,False,,No issues found by SAST,None,1376-1390
tests\unity\test\tests\testunity.c,testGreaterThanUINT,False,,No issues found by SAST,None,1392-1406
tests\unity\test\tests\testunity.c,testGreaterThanUINT8,False,,No issues found by SAST,None,1409-1423
tests\unity\test\tests\testunity.c,testGreaterThanUINT16,False,,No issues found by SAST,None,1425-1439
tests\unity\test\tests\testunity.c,testGreaterThanUINT32,False,,No issues found by SAST,None,1441-1455
tests\unity\test\tests\testunity.c,testGreaterThanHEX8,False,,No issues found by SAST,None,1457-1471
tests\unity\test\tests\testunity.c,testGreaterThanHEX16,False,,No issues found by SAST,None,1473-1487
tests\unity\test\tests\testunity.c,testGreaterThanHEX32,False,,No issues found by SAST,None,1489-1503
tests\unity\test\tests\testunity.c,testNotGreaterThan,False,,No issues found by SAST,None,1506-1511
tests\unity\test\tests\testunity.c,testLessThan,False,,No issues found by SAST,None,1513-1527
tests\unity\test\tests\testunity.c,testLessThanINT,False,,No issues found by SAST,None,1529-1543
tests\unity\test\tests\testunity.c,testLessThanINT8,False,,No issues found by SAST,None,1546-1560
tests\unity\test\tests\testunity.c,testLessThanINT16,False,,No issues found by SAST,None,1562-1576
tests\unity\test\tests\testunity.c,testLessThanINT32,False,,No issues found by SAST,None,1578-1592
tests\unity\test\tests\testunity.c,testLessThanUINT,False,,No issues found by SAST,None,1594-1608
tests\unity\test\tests\testunity.c,testLessThanUINT8,False,,No issues found by SAST,None,1611-1625
tests\unity\test\tests\testunity.c,testLessThanUINT16,False,,No issues found by SAST,None,1627-1641
tests\unity\test\tests\testunity.c,testLessThanUINT32,False,,No issues found by SAST,None,1643-1657
tests\unity\test\tests\testunity.c,testLessThanHEX8,False,,No issues found by SAST,None,1659-1673
tests\unity\test\tests\testunity.c,testLessThanHEX16,False,,No issues found by SAST,None,1675-1689
tests\unity\test\tests\testunity.c,testLessThanHEX32,False,,No issues found by SAST,None,1691-1705
tests\unity\test\tests\testunity.c,testNotLessThan,False,,No issues found by SAST,None,1708-1713
tests\unity\test\tests\testunity.c,testEqualStrings,False,,No issues found by SAST,None,1718-1727
tests\unity\test\tests\testunity.c,testEqualStringsLen,True,CWE-126,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,SAST_FLAWFINDER,1729-1737
tests\unity\test\tests\testunity.c,testEqualStringsLen,True,,strlen,SAST_RATS,1729-1737
tests\unity\test\tests\testunity.c,testEqualStringsWithCarriageReturnsAndLineFeeds,False,,No issues found by SAST,None,1739-1748
tests\unity\test\tests\testunity.c,testNotEqualString1,False,,No issues found by SAST,None,1750-1755
tests\unity\test\tests\testunity.c,testNotEqualStringLen1,False,,No issues found by SAST,None,1757-1762
tests\unity\test\tests\testunity.c,testNotEqualString2,False,,No issues found by SAST,None,1764-1769
tests\unity\test\tests\testunity.c,testNotEqualStringLen2,False,,No issues found by SAST,None,1771-1776
tests\unity\test\tests\testunity.c,testNotEqualString3,False,,No issues found by SAST,None,1778-1783
tests\unity\test\tests\testunity.c,testNotEqualStringLen3,False,,No issues found by SAST,None,1785-1790
tests\unity\test\tests\testunity.c,testNotEqualString4,False,,No issues found by SAST,None,1792-1797
tests\unity\test\tests\testunity.c,testNotEqualStringLen4,False,,No issues found by SAST,None,1799-1804
tests\unity\test\tests\testunity.c,testNotEqualString5,False,,No issues found by SAST,None,1806-1813
tests\unity\test\tests\testunity.c,testNotEqualString_ExpectedStringIsNull,False,,No issues found by SAST,None,1815-1820
tests\unity\test\tests\testunity.c,testNotEqualStringLen_ExpectedStringIsNull,False,,No issues found by SAST,None,1822-1827
tests\unity\test\tests\testunity.c,testNotEqualString_ActualStringIsNull,False,,No issues found by SAST,None,1829-1834
tests\unity\test\tests\testunity.c,testNotEqualStringLen_ActualStringIsNull,False,,No issues found by SAST,None,1836-1841
tests\unity\test\tests\testunity.c,testEqualStringArrays,False,,No issues found by SAST,None,1843-1852
tests\unity\test\tests\testunity.c,testNotEqualStringArray1,False,,No issues found by SAST,None,1854-1862
tests\unity\test\tests\testunity.c,testNotEqualStringArray2,False,,No issues found by SAST,None,1864-1872
tests\unity\test\tests\testunity.c,testNotEqualStringArray3,False,,No issues found by SAST,None,1874-1882
tests\unity\test\tests\testunity.c,testNotEqualStringArray4,False,,No issues found by SAST,None,1884-1892
tests\unity\test\tests\testunity.c,testNotEqualStringArray5,False,,No issues found by SAST,None,1894-1902
tests\unity\test\tests\testunity.c,testNotEqualStringArray6,False,,No issues found by SAST,None,1904-1912
tests\unity\test\tests\testunity.c,testEqualStringArrayIfBothNulls,False,,No issues found by SAST,None,1914-1920
tests\unity\test\tests\testunity.c,testNotEqualStringArrayLengthZero,False,,No issues found by SAST,None,1922-1930
tests\unity\test\tests\testunity.c,testEqualStringEachEqual,False,,No issues found by SAST,None,1932-1942
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual1,False,,No issues found by SAST,None,1944-1951
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual2,False,,No issues found by SAST,None,1953-1960
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual3,False,,No issues found by SAST,None,1962-1969
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual4,False,,No issues found by SAST,None,1971-1978
tests\unity\test\tests\testunity.c,testNotEqualStringEachEqual5,False,,No issues found by SAST,None,1980-1985
tests\unity\test\tests\testunity.c,testEqualMemory,False,,No issues found by SAST,None,1987-1997
tests\unity\test\tests\testunity.c,testNotEqualMemory1,False,,No issues found by SAST,None,1999-2004
tests\unity\test\tests\testunity.c,testNotEqualMemory2,False,,No issues found by SAST,None,2006-2011
tests\unity\test\tests\testunity.c,testNotEqualMemory3,False,,No issues found by SAST,None,2013-2018
tests\unity\test\tests\testunity.c,testNotEqualMemory4,False,,No issues found by SAST,None,2020-2025
tests\unity\test\tests\testunity.c,testNotEqualMemoryLengthZero,False,,No issues found by SAST,None,2027-2032
tests\unity\test\tests\testunity.c,testEqualIntArrays,False,,No issues found by SAST,None,2034-2047
tests\unity\test\tests\testunity.c,testNotEqualIntArraysNullExpected,False,,No issues found by SAST,None,2049-2057
tests\unity\test\tests\testunity.c,testNotEqualIntArraysNullActual,False,,No issues found by SAST,None,2059-2067
tests\unity\test\tests\testunity.c,testNotEqualIntArrays1,False,,No issues found by SAST,None,2069-2077
tests\unity\test\tests\testunity.c,testNotEqualIntArrays2,False,,No issues found by SAST,None,2079-2087
tests\unity\test\tests\testunity.c,testNotEqualIntArrays3,False,,No issues found by SAST,None,2089-2097
tests\unity\test\tests\testunity.c,testNotEqualIntArraysLengthZero,False,,No issues found by SAST,None,2099-2107
tests\unity\test\tests\testunity.c,testEqualIntEachEqual,False,,No issues found by SAST,None,2109-2121
tests\unity\test\tests\testunity.c,testNotEqualIntEachEqualNullActual,False,,No issues found by SAST,None,2123-2130
tests\unity\test\tests\testunity.c,testNotEqualIntEachEqual1,False,,No issues found by SAST,None,2132-2139
tests\unity\test\tests\testunity.c,testNotEqualIntEachEqual2,False,,No issues found by SAST,None,2141-2148
tests\unity\test\tests\testunity.c,testNotEqualIntEachEqual3,False,,No issues found by SAST,None,2150-2157
tests\unity\test\tests\testunity.c,testNotEqualEachEqualLengthZero,False,,No issues found by SAST,None,2159-2166
tests\unity\test\tests\testunity.c,testEqualPtrArrays,False,,No issues found by SAST,None,2168-2183
tests\unity\test\tests\testunity.c,testNotEqualPtrArraysNullExpected,False,,No issues found by SAST,None,2185-2195
tests\unity\test\tests\testunity.c,testNotEqualPtrArraysNullActual,False,,No issues found by SAST,None,2197-2207
tests\unity\test\tests\testunity.c,testNotEqualPtrArrays1,False,,No issues found by SAST,None,2209-2220
tests\unity\test\tests\testunity.c,testNotEqualPtrArrays2,False,,No issues found by SAST,None,2222-2233
tests\unity\test\tests\testunity.c,testNotEqualPtrArrays3,False,,No issues found by SAST,None,2235-2246
tests\unity\test\tests\testunity.c,testEqualPtrEachEqual,False,,No issues found by SAST,None,2248-2263
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqualNullExpected,False,,No issues found by SAST,None,2265-2274
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqualNullActual,False,,No issues found by SAST,None,2276-2284
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqual1,False,,No issues found by SAST,None,2286-2295
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqual2,False,,No issues found by SAST,None,2297-2306
tests\unity\test\tests\testunity.c,testNotEqualPtrEachEqual3,False,,No issues found by SAST,None,2308-2317
tests\unity\test\tests\testunity.c,testEqualInt8Arrays,False,,No issues found by SAST,None,2319-2331
tests\unity\test\tests\testunity.c,testNotEqualInt8Arrays,False,,No issues found by SAST,None,2333-2341
tests\unity\test\tests\testunity.c,testEqualInt8EachEqual,False,,No issues found by SAST,None,2343-2355
tests\unity\test\tests\testunity.c,testNotEqualInt8EachEqual,False,,No issues found by SAST,None,2357-2364
tests\unity\test\tests\testunity.c,testEqualUIntArrays,False,,No issues found by SAST,None,2366-2378
tests\unity\test\tests\testunity.c,testNotEqualUIntArrays1,False,,No issues found by SAST,None,2380-2388
tests\unity\test\tests\testunity.c,testNotEqualUIntArrays2,False,,No issues found by SAST,None,2390-2398
tests\unity\test\tests\testunity.c,testNotEqualUIntArrays3,False,,No issues found by SAST,None,2400-2408
tests\unity\test\tests\testunity.c,testEqualUIntEachEqual,False,,No issues found by SAST,None,2410-2422
tests\unity\test\tests\testunity.c,testNotEqualUIntEachEqual1,False,,No issues found by SAST,None,2424-2431
tests\unity\test\tests\testunity.c,testNotEqualUIntEachEqual2,False,,No issues found by SAST,None,2433-2440
tests\unity\test\tests\testunity.c,testNotEqualUIntEachEqual3,False,,No issues found by SAST,None,2442-2449
tests\unity\test\tests\testunity.c,testEqualInt16Arrays,False,,No issues found by SAST,None,2451-2463
tests\unity\test\tests\testunity.c,testNotEqualInt16Arrays,False,,No issues found by SAST,None,2465-2473
tests\unity\test\tests\testunity.c,testEqualInt16EachEqual,False,,No issues found by SAST,None,2475-2487
tests\unity\test\tests\testunity.c,testNotEqualInt16EachEqual,False,,No issues found by SAST,None,2489-2496
tests\unity\test\tests\testunity.c,testEqualInt32Arrays,False,,No issues found by SAST,None,2498-2510
tests\unity\test\tests\testunity.c,testNotEqualInt32Arrays,False,,No issues found by SAST,None,2512-2520
tests\unity\test\tests\testunity.c,testEqualInt32EachEqual,False,,No issues found by SAST,None,2522-2534
tests\unity\test\tests\testunity.c,testNotEqualInt32EachEqual,False,,No issues found by SAST,None,2536-2543
tests\unity\test\tests\testunity.c,testEqualUINT8Arrays,False,,No issues found by SAST,None,2545-2557
tests\unity\test\tests\testunity.c,testNotEqualUINT8Arrays1,False,,No issues found by SAST,None,2559-2567
tests\unity\test\tests\testunity.c,testNotEqualUINT8Arrays2,False,,No issues found by SAST,None,2569-2577
tests\unity\test\tests\testunity.c,testNotEqualUINT8Arrays3,False,,No issues found by SAST,None,2579-2587
tests\unity\test\tests\testunity.c,testEqualUINT16Arrays,False,,No issues found by SAST,None,2590-2602
tests\unity\test\tests\testunity.c,testNotEqualUINT16Arrays1,False,,No issues found by SAST,None,2604-2612
tests\unity\test\tests\testunity.c,testNotEqualUINT16Arrays2,False,,No issues found by SAST,None,2614-2622
tests\unity\test\tests\testunity.c,testNotEqualUINT16Arrays3,False,,No issues found by SAST,None,2624-2632
tests\unity\test\tests\testunity.c,testEqualUINT32Arrays,False,,No issues found by SAST,None,2634-2646
tests\unity\test\tests\testunity.c,testNotEqualUINT32Arrays1,False,,No issues found by SAST,None,2648-2656
tests\unity\test\tests\testunity.c,testNotEqualUINT32Arrays2,False,,No issues found by SAST,None,2658-2666
tests\unity\test\tests\testunity.c,testNotEqualUINT32Arrays3,False,,No issues found by SAST,None,2668-2676
tests\unity\test\tests\testunity.c,testEqualHEXArrays,False,,No issues found by SAST,None,2678-2690
tests\unity\test\tests\testunity.c,testNotEqualHEXArrays1,False,,No issues found by SAST,None,2692-2700
tests\unity\test\tests\testunity.c,testNotEqualHEXArrays2,False,,No issues found by SAST,None,2702-2710
tests\unity\test\tests\testunity.c,testNotEqualHEXArrays3,False,,No issues found by SAST,None,2712-2720
tests\unity\test\tests\testunity.c,testEqualHEX32Arrays,False,,No issues found by SAST,None,2722-2734
tests\unity\test\tests\testunity.c,testNotEqualHEX32Arrays1,False,,No issues found by SAST,None,2736-2744
tests\unity\test\tests\testunity.c,testNotEqualHEX32Arrays2,False,,No issues found by SAST,None,2746-2754
tests\unity\test\tests\testunity.c,testNotEqualHEX32Arrays3,False,,No issues found by SAST,None,2756-2764
tests\unity\test\tests\testunity.c,testEqualHEX16Arrays,False,,No issues found by SAST,None,2766-2778
tests\unity\test\tests\testunity.c,testNotEqualHEX16Arrays1,False,,No issues found by SAST,None,2780-2788
tests\unity\test\tests\testunity.c,testNotEqualHEX16Arrays2,False,,No issues found by SAST,None,2790-2798
tests\unity\test\tests\testunity.c,testNotEqualHEX16Arrays3,False,,No issues found by SAST,None,2800-2808
tests\unity\test\tests\testunity.c,testEqualHEX8Arrays,False,,No issues found by SAST,None,2810-2822
tests\unity\test\tests\testunity.c,testNotEqualHEX8Arrays1,False,,No issues found by SAST,None,2824-2832
tests\unity\test\tests\testunity.c,testNotEqualHEX8Arrays2,False,,No issues found by SAST,None,2834-2842
tests\unity\test\tests\testunity.c,testNotEqualHEX8Arrays3,False,,No issues found by SAST,None,2844-2852
tests\unity\test\tests\testunity.c,testEqualUINT8EachEqual,False,,No issues found by SAST,None,2854-2866
tests\unity\test\tests\testunity.c,testNotEqualUINT8EachEqual1,False,,No issues found by SAST,None,2868-2875
tests\unity\test\tests\testunity.c,testNotEqualUINT8EachEqual2,False,,No issues found by SAST,None,2877-2884
tests\unity\test\tests\testunity.c,testNotEqualUINT8EachEqual3,False,,No issues found by SAST,None,2886-2893
tests\unity\test\tests\testunity.c,testEqualUINT16EachEqual,False,,No issues found by SAST,None,2895-2907
tests\unity\test\tests\testunity.c,testNotEqualUINT16EachEqual1,False,,No issues found by SAST,None,2909-2916
tests\unity\test\tests\testunity.c,testNotEqualUINT16EachEqual2,False,,No issues found by SAST,None,2918-2925
tests\unity\test\tests\testunity.c,testNotEqualUINT16EachEqual3,False,,No issues found by SAST,None,2927-2934
tests\unity\test\tests\testunity.c,testEqualUINT32EachEqual,False,,No issues found by SAST,None,2936-2948
tests\unity\test\tests\testunity.c,testNotEqualUINT32EachEqual1,False,,No issues found by SAST,None,2950-2957
tests\unity\test\tests\testunity.c,testNotEqualUINT32EachEqual2,False,,No issues found by SAST,None,2959-2966
tests\unity\test\tests\testunity.c,testNotEqualUINT32EachEqual3,False,,No issues found by SAST,None,2968-2975
tests\unity\test\tests\testunity.c,testEqualHEXEachEqual,False,,No issues found by SAST,None,2977-2989
tests\unity\test\tests\testunity.c,testNotEqualHEXEachEqual1,False,,No issues found by SAST,None,2991-2998
tests\unity\test\tests\testunity.c,testNotEqualHEXEachEqual2,False,,No issues found by SAST,None,3000-3007
tests\unity\test\tests\testunity.c,testNotEqualHEXEachEqual3,False,,No issues found by SAST,None,3009-3016
tests\unity\test\tests\testunity.c,testEqualHEX32EachEqual,False,,No issues found by SAST,None,3018-3030
tests\unity\test\tests\testunity.c,testNotEqualHEX32EachEqual1,False,,No issues found by SAST,None,3032-3039
tests\unity\test\tests\testunity.c,testNotEqualHEX32EachEqual2,False,,No issues found by SAST,None,3041-3048
tests\unity\test\tests\testunity.c,testNotEqualHEX32EachEqual3,False,,No issues found by SAST,None,3050-3057
tests\unity\test\tests\testunity.c,testEqualHEX16EachEqual,False,,No issues found by SAST,None,3059-3071
tests\unity\test\tests\testunity.c,testNotEqualHEX16EachEqual1,False,,No issues found by SAST,None,3073-3080
tests\unity\test\tests\testunity.c,testNotEqualHEX16EachEqual2,False,,No issues found by SAST,None,3082-3089
tests\unity\test\tests\testunity.c,testNotEqualHEX16EachEqual3,False,,No issues found by SAST,None,3091-3098
tests\unity\test\tests\testunity.c,testEqualHEX8EachEqual,False,,No issues found by SAST,None,3100-3112
tests\unity\test\tests\testunity.c,testNotEqualHEX8EachEqual1,False,,No issues found by SAST,None,3114-3121
tests\unity\test\tests\testunity.c,testNotEqualHEX8EachEqual2,False,,No issues found by SAST,None,3123-3130
tests\unity\test\tests\testunity.c,testNotEqualHEX8EachEqual3,False,,No issues found by SAST,None,3132-3139
tests\unity\test\tests\testunity.c,testEqualMemoryArrays,False,,No issues found by SAST,None,3141-3153
tests\unity\test\tests\testunity.c,testNotEqualMemoryArraysExpectedNull,False,,No issues found by SAST,None,3155-3163
tests\unity\test\tests\testunity.c,testNotEqualMemoryArraysActualNull,False,,No issues found by SAST,None,3165-3173
tests\unity\test\tests\testunity.c,testNotEqualMemoryArrays1,False,,No issues found by SAST,None,3175-3183
tests\unity\test\tests\testunity.c,testNotEqualMemoryArrays2,False,,No issues found by SAST,None,3185-3193
tests\unity\test\tests\testunity.c,testNotEqualMemoryArrays3,False,,No issues found by SAST,None,3195-3203
tests\unity\test\tests\testunity.c,testEqualMemoryEachEqual,False,,No issues found by SAST,None,3205-3218
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqualExpectedNull,False,,No issues found by SAST,None,3220-3228
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqualActualNull,False,,No issues found by SAST,None,3230-3238
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqual1,False,,No issues found by SAST,None,3240-3248
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqual2,False,,No issues found by SAST,None,3250-3258
tests\unity\test\tests\testunity.c,testNotEqualMemoryEachEqual3,False,,No issues found by SAST,None,3260-3268
tests\unity\test\tests\testunity.c,testProtection,False,,No issues found by SAST,None,3270-3286
tests\unity\test\tests\testunity.c,testIgnoredAndThenFailInTearDown,False,,No issues found by SAST,None,3288-3292
tests\unity\test\tests\testunity.c,startPutcharSpy,False,,No issues found by SAST,None,3312-3313
tests\unity\test\tests\testunity.c,endPutcharSpy,False,,No issues found by SAST,None,3314-3315
tests\unity\test\tests\testunity.c,putcharSpy,False,,No issues found by SAST,None,3326-3336
tests\unity\test\tests\testunity.c,testFailureCountIncrementsAndIsReturnedAtEnd,False,,No issues found by SAST,None,3338-3352
tests\unity\test\tests\testunity.c,testCstringsEscapeSequence,False,,No issues found by SAST,None,3354-3364
tests\unity\test\tests\testunity.c,testHexPrintsUpToMaxNumberOfNibbles,True,CWE-126,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,SAST_FLAWFINDER,3366-3376
tests\unity\test\tests\testunity.c,testHexPrintsUpToMaxNumberOfNibbles,True,,strlen,SAST_RATS,3366-3376
tests\unity\test\tests\testunity.c,testPrintNumbers32,False,,No issues found by SAST,None,3388-3400
tests\unity\test\tests\testunity.c,testPrintNumbersUnsigned32,False,,No issues found by SAST,None,3402-3413
tests\unity\test\tests\testunity.c,testPrintNumbersInt64,False,,No issues found by SAST,None,3417-3431
tests\unity\test\tests\testunity.c,testPrintNumbersUInt64,False,,No issues found by SAST,None,3433-3447
tests\unity\test\tests\testunity.c,testEqualHex64s,False,,No issues found by SAST,None,3449-3470
tests\unity\test\tests\testunity.c,testEqualUint64s,False,,No issues found by SAST,None,3472-3493
tests\unity\test\tests\testunity.c,testEqualInt64s,False,,No issues found by SAST,None,3495-3516
tests\unity\test\tests\testunity.c,testNotEqualHex64s,False,,No issues found by SAST,None,3519-3533
tests\unity\test\tests\testunity.c,testNotEqualUint64s,False,,No issues found by SAST,None,3535-3549
tests\unity\test\tests\testunity.c,testNotEqualInt64s,False,,No issues found by SAST,None,3551-3565
tests\unity\test\tests\testunity.c,testNotEqualHex64sIfSigned,False,,No issues found by SAST,None,3567-3581
tests\unity\test\tests\testunity.c,testHEX64sWithinDelta,False,,No issues found by SAST,None,3583-3592
tests\unity\test\tests\testunity.c,testHEX64sNotWithinDelta,False,,No issues found by SAST,None,3594-3603
tests\unity\test\tests\testunity.c,testHEX64sNotWithinDeltaEvenThoughASignedIntWouldPass,False,,No issues found by SAST,None,3605-3614
tests\unity\test\tests\testunity.c,testUINT64sWithinDelta,False,,No issues found by SAST,None,3616-3625
tests\unity\test\tests\testunity.c,testUINT64sNotWithinDelta,False,,No issues found by SAST,None,3627-3636
tests\unity\test\tests\testunity.c,testUINT64sNotWithinDeltaEvenThoughASignedIntWouldPass,False,,No issues found by SAST,None,3638-3647
tests\unity\test\tests\testunity.c,testINT64sWithinDelta,False,,No issues found by SAST,None,3649-3658
tests\unity\test\tests\testunity.c,testINT64sNotWithinDelta,False,,No issues found by SAST,None,3660-3669
tests\unity\test\tests\testunity.c,testINT64sNotWithinDeltaAndDifferenceOverflows,False,,No issues found by SAST,None,3671-3680
tests\unity\test\tests\testunity.c,testEqualHEX64Arrays,False,,No issues found by SAST,None,3682-3698
tests\unity\test\tests\testunity.c,testEqualUint64Arrays,False,,No issues found by SAST,None,3700-3716
tests\unity\test\tests\testunity.c,testEqualInt64Arrays,False,,No issues found by SAST,None,3718-3734
tests\unity\test\tests\testunity.c,testNotEqualHEX64Arrays1,False,,No issues found by SAST,None,3737-3749
tests\unity\test\tests\testunity.c,testNotEqualHEX64Arrays2,False,,No issues found by SAST,None,3751-3763
tests\unity\test\tests\testunity.c,testNotEqualUint64Arrays,False,,No issues found by SAST,None,3765-3777
tests\unity\test\tests\testunity.c,testNotEqualInt64Arrays,False,,No issues found by SAST,None,3779-3791
tests\unity\test\tests\testunity.c,testFloatsWithinDelta,False,,No issues found by SAST,None,3794-3804
tests\unity\test\tests\testunity.c,testFloatsNotWithinDelta,False,,No issues found by SAST,None,3806-3815
tests\unity\test\tests\testunity.c,testFloatsEqual,False,,No issues found by SAST,None,3817-3827
tests\unity\test\tests\testunity.c,testFloatsNotEqual,False,,No issues found by SAST,None,3829-3838
tests\unity\test\tests\testunity.c,testFloatsNotEqualNegative1,False,,No issues found by SAST,None,3840-3849
tests\unity\test\tests\testunity.c,testFloatsNotEqualNegative2,False,,No issues found by SAST,None,3851-3860
tests\unity\test\tests\testunity.c,testFloatsNotEqualActualNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,3862-3871
tests\unity\test\tests\testunity.c,testFloatsNotEqualExpectedNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,3873-3882
tests\unity\test\tests\testunity.c,testFloatsEqualBothNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,3884-3891
tests\unity\test\tests\testunity.c,testFloatsNotEqualInfNaN,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,3893-3902
tests\unity\test\tests\testunity.c,testFloatsNotEqualNaNInf,True,CWE-398,Same expression on both sides of '/'.,SAST_CPPCHECK,3904-3913
tests\unity\test\tests\testunity.c,testFloatsNotEqualActualInf,False,,No issues found by SAST,None,3915-3924
tests\unity\test\tests\testunity.c,testFloatsNotEqualExpectedInf,False,,No issues found by SAST,None,3926-3935
tests\unity\test\tests\testunity.c,testFloatsEqualBothInf,False,,No issues found by SAST,None,3937-3944
tests\unity\test\tests\testunity.c,testFloatsNotEqualPlusMinusInf,False,,No issues found by SAST,None,3946-3955
tests\unity\test\tests\testunity.c,testFloatIsPosInf1,False,,No issues found by SAST,None,3957-3964
tests\unity\test\tests\testunity.c,testFloatIsPosInf2,False,,No issues found by SAST,None,3966-3975
tests\unity\test\tests\testunity.c,testFloatIsNegInf1,False,,No issues found by SAST,None,3977-3984
tests\unity\test\tests\testunity.c,testFloatIsNegInf2,False,,No issues found by SAST,None,3986-3995
